,shortName,playerName,team,position,averageCushion,averageSeparation,averageTargetedAirYards,shareOfTeamAirYards,receptions,targets,catchPercentage,receivingYards,receivingTouchdowns,avgYAC,expectedAvgYAC,avgYACAboveExpectation,season,seasonType,week
977,K.Rudolph,Kyle Rudolph,MIN,TE,4.6,2,4,7.82,2,5,40,7,0,0.6,1.5,-0.9,2018,REG,14
978,L.Fitzgerald,Larry Fitzgerald,ARI,WR,4.5,2.4,10.1,23.9,5,9,55.56,55,0,1.4,1,0.3,2018,REG,14
979,M.Gallup,Michael Gallup,DAL,WR,7.8,3.7,15.6,33.95,4,9,44.44,24,0,2.5,4.5,-2.1,2018,REG,14
980,M.Thomas,Michael Thomas,NO,WR,5.1,2.9,8,53.95,11,13,84.62,98,0,2,2.4,-0.4,2018,REG,14
981,M.Evans,Mike Evans,TB,WR,7.7,2.1,24.6,30.08,4,6,66.67,86,0,2.9,3,-0.1,2018,REG,14
982,M.Williams,Mike Williams,LAC,WR,4,1.6,12.9,33.55,3,6,50,45,0,2.1,0.9,1.3,2018,REG,14
983,M.Sanu,Mohamed Sanu,ATL,WR,7.5,3.4,9.5,21.38,6,8,75,54,0,3.4,3.9,-0.6,2018,REG,14
984,R.Cobb,Randall Cobb,GB,WR,5.8,2.8,8.4,18.95,5,6,83.33,43,1,1.9,1.8,0,2018,REG,14
985,R.Seals-Jones,Ricky Seals-Jones,ARI,TE,3.9,2.9,14,18.36,3,5,60,31,0,3.4,2.9,0.5,2018,REG,14
986,R.Gronkowski,Rob Gronkowski,NE,TE,7.3,3.3,9,21.46,8,8,100,107,1,4.3,3.4,0.9,2018,REG,14
987,R.Anderson,Robby Anderson,NYJ,WR,4.4,1.5,13.4,47.13,4,7,57.14,76,1,3.9,4.6,-0.6,2018,REG,14
988,R.Foster,Robert Foster,BUF,WR,6.4,2.9,10.4,25.96,7,8,87.5,104,0,6,4.2,1.7,2018,REG,14
989,R.Woods,Robert Woods,LAR,WR,5.1,2.5,9.1,28.95,7,13,53.85,61,0,3.1,4.4,-1.3,2018,REG,14
990,R.Griffin,Ryan Griffin,HOU,TE,5.4,3.9,6.4,12.13,5,5,100,80,0,9.6,7.3,2.3,2018,REG,14
991,S.Roberts,Seth Roberts,OAK,WR,5.3,3.8,6.7,16.97,5,7,71.43,76,0,8.2,6.5,1.8,2018,REG,14
992,S.Diggs,Stefon Diggs,MIN,WR,4.3,1.7,18.2,42.62,4,6,66.67,76,0,1.8,2.7,-0.8,2018,REG,14
993,S.Shepard,Sterling Shepard,NYG,WR,5.7,3.1,8.5,26.09,2,6,33.33,17,1,4.2,6.2,-1.9,2018,REG,14
994,T.Hilton,T.Y. Hilton,IND,WR,6.8,2.9,12.6,43.59,9,12,75,199,0,7,7.4,-0.4,2018,REG,14
995,T.Gabriel,Taylor Gabriel,CHI,WR,11.3,4.1,5.5,18.08,3,7,42.86,22,0,1.9,2,-0.1,2018,REG,14
996,T.Taylor,Taywan Taylor,TEN,WR,6.9,2.3,11.1,51.94,6,7,85.71,59,0,3.9,3.2,0.7,2018,REG,14
997,T.Patrick,Tim Patrick,DEN,WR,4.8,4.2,8.9,40.82,7,10,70,85,0,4,3.4,0.6,2018,REG,14
998,T.Kelce,Travis Kelce,KC,TE,4.5,2.1,9.2,21.4,7,9,77.78,77,1,2.8,3.1,-0.2,2018,REG,14
999,T.Sherfield,Trent Sherfield,ARI,WR,9.7,2.3,13,23.89,5,7,71.43,77,0,0.9,2.3,-1.3,2018,REG,14
1000,T.Burton,Trey Burton,CHI,TE,8.6,2.7,13.1,30.64,2,5,40,22,0,2.3,3.6,-1.3,2018,REG,14
1001,T.Boyd,Tyler Boyd,CIN,WR,6.3,1.9,16.3,62.88,3,6,50,52,0,3.1,2.3,0.7,2018,REG,14
1002,T.Lockett,Tyler Lockett,SEA,WR,5.4,3.1,9.7,30.37,5,6,83.33,42,0,4,4.1,-0.2,2018,REG,14
1003,T.Hill,Tyreek Hill,KC,WR,6,3.7,13.7,49.6,8,14,57.14,139,0,5.9,6.3,-0.4,2018,REG,14
1004,W.Snead,Willie Snead,BAL,WR,5.2,1.7,10.9,25.62,5,7,71.43,61,0,2.4,2.2,0.2,2018,REG,14
1005,Z.Ertz,Zach Ertz,PHI,TE,6.5,2.1,7.3,22.62,5,8,62.5,38,0,1.5,2.2,-0.7,2018,REG,14
1006,Z.Pascal,Zach Pascal,IND,WR,9.2,2.1,11.7,20.28,5,6,83.33,68,1,2.9,2.8,0.1,2018,REG,14
1007,Z.Jones,Zay Jones,BUF,WR,7.3,1.9,13,36.69,3,9,33.33,22,0,-0.1,0.8,-0.9,2018,REG,14
1008,A.Humphries,Adam Humphries,TB,WR,8.4,2.7,4.4,9.92,4,6,66.67,23,0,2.4,3.4,-1,2018,REG,15
1009,A.Erickson,Alex Erickson,CIN,WR,6.1,3.4,8.7,12.51,3,5,60,23,0,6.8,6,0.9,2018,REG,15
1010,A.Robinson,Allen Robinson,CHI,WR,8.9,1.4,9.8,33.93,3,7,42.86,54,0,11.5,3.1,8.4,2018,REG,15
1011,A.Jeffery,Alshon Jeffery,PHI,WR,7.4,3.9,13.4,45.91,8,8,100,160,0,6.6,7.2,-0.6,2018,REG,15
1012,A.Cooper,Amari Cooper,DAL,WR,4.9,2.2,11.2,30.72,4,7,57.14,32,0,1.9,7.7,-5.8,2018,REG,15
1013,A.Brown,Antonio Brown,PIT,WR,5.2,1.5,14.2,26.75,4,7,57.14,49,1,1.9,2.8,-0.8,2018,REG,15
1014,A.Callaway,Antonio Callaway,CLE,WR,6.5,3,8,16.78,5,7,71.43,35,1,3.5,3.8,-0.3,2018,REG,15
1015,A.Gates,Antonio Gates,LAC,TE,4.3,2.8,7.8,11.08,4,5,80,54,0,4.9,3.4,1.5,2018,REG,15
1016,B.Jarwin,Blake Jarwin,DAL,TE,7.5,2.9,9.7,26.57,4,7,57.14,45,0,1.7,1.7,0,2018,REG,15
1017,B.Cooks,Brandin Cooks,LAR,WR,9.1,3,9.2,17.57,6,7,85.71,59,0,0.8,1.4,-0.7,2018,REG,15
1018,C.Uzomah,C.J. Uzomah,CIN,TE,4.2,2.4,15,21.63,1,5,20,27,0,7.3,6.1,1.2,2018,REG,15
1019,C.Ridley,Calvin Ridley,ATL,WR,8,2.7,6.9,19.84,5,7,71.43,42,0,3.2,4,-0.8,2018,REG,15
1020,C.Beasley,Cole Beasley,DAL,WR,4.2,3.3,4.9,13.49,4,7,57.14,42,0,6.4,6.6,-0.2,2018,REG,15
1021,C.Davis,Corey Davis,TEN,WR,5.8,3.6,7.1,33.17,3,6,50,33,0,-0.3,0.8,-1.1,2018,REG,15
1022,C.Sutton,Courtland Sutton,DEN,WR,2.8,2.3,11,22.97,5,6,83.33,42,0,1.8,2.1,-0.3,2018,REG,15
1023,D.Hamilton,DaeSean Hamilton,DEN,WR,6.8,3.5,9.7,40.66,7,12,58.33,46,0,2.5,3.3,-0.8,2018,REG,15
1024,D.Amendola,Danny Amendola,MIA,WR,7.2,4.5,9.3,32.94,3,8,37.5,30,0,5.6,13,-7.4,2018,REG,15
1025,D.Pettis,Dante Pettis,SF,WR,9.1,4.5,9.9,21.03,5,5,100,83,0,6.7,7.5,-0.8,2018,REG,15
1026,D.Adams,Davante Adams,GB,WR,4.5,2.5,13.6,38.76,8,13,61.54,119,0,6.1,4.5,1.5,2018,REG,15
1027,D.Njoku,David Njoku,CLE,TE,2.9,2.8,13.4,20.04,3,5,60,30,0,5.8,4.7,1.1,2018,REG,15
1028,D.Hopkins,DeAndre Hopkins,HOU,WR,4.3,2.5,14.7,59.48,10,11,90.91,170,2,2.7,3.5,-0.7,2018,REG,15
1029,D.Westbrook,Dede Westbrook,JAX,WR,6.9,4.5,6,34.38,3,5,60,21,0,6.6,5,1.6,2018,REG,15
1030,D.Thomas,Demaryius Thomas,HOU,WR,7,3.6,4.5,13.22,6,8,75,59,0,6.7,6.9,-0.2,2018,REG,15
1031,D.Baldwin,Doug Baldwin,SEA,WR,4.7,2.4,16.5,47.32,4,6,66.67,77,2,5,3.8,1.2,2018,REG,15
1032,E.Engram,Evan Engram,NYG,TE,5.8,3.9,4.7,16.94,8,12,66.67,75,0,5.6,6.4,-0.8,2018,REG,15
1033,G.Kittle,George Kittle,SF,TE,2.7,3.3,14.2,48.62,3,8,37.5,51,0,11.9,8.1,3.8,2018,REG,15
1034,G.Everett,Gerald Everett,LAR,TE,8.5,8,5.7,10.86,5,7,71.43,46,0,5.1,8.4,-3.3,2018,REG,15
1035,G.Tate,Golden Tate,PHI,WR,6.8,4.1,3.3,7.15,5,5,100,43,0,5.3,4.5,0.8,2018,REG,15
1036,I.Mckenzie,Isaiah McKenzie,BUF,WR,4.3,2.2,5.8,9.8,6,7,85.71,53,0,3.7,2.8,0.9,2018,REG,15
1037,J.Cook,Jared Cook,OAK,TE,4.8,1.7,15.8,24.05,2,5,40,23,0,3.3,2.5,0.8,2018,REG,15
1038,J.Landry,Jarvis Landry,CLE,WR,6.4,3.5,11.1,26.57,3,8,37.5,37,0,2.3,1.8,0.6,2018,REG,15
1039,J.Kearse,Jermaine Kearse,NYJ,WR,7.9,1.4,9.9,11.47,2,5,40,9,0,-0.2,1.4,-1.7,2018,REG,15
1040,J.Ross,John Ross,CIN,WR,4.5,2.2,18.6,26.77,1,5,20,6,0,9.7,9.9,-0.3,2018,REG,15
1041,J.Nelson,Jordy Nelson,OAK,WR,6.4,2.6,13.9,34.03,6,8,75,88,0,1.4,2.4,-1,2018,REG,15
1042,J.Reynolds,Josh Reynolds,LAR,WR,9.3,3,14.4,47.05,5,12,41.67,70,0,6.4,5.5,0.9,2018,REG,15
1043,J.Smith-Schuster,JuJu Smith-Schuster,PIT,WR,2.7,1.8,13,34.99,4,10,40,40,0,4,3.7,0.3,2018,REG,15
1044,J.Edelman,Julian Edelman,NE,WR,5.6,2.5,11.8,37.88,7,11,63.64,90,0,4.4,5.7,-1.3,2018,REG,15
1045,J.Jones,Julio Jones,ATL,WR,4.1,2,9.2,30.13,6,8,75,82,1,4.4,4.5,-0.1,2018,REG,15
1046,K.Golladay,Kenny Golladay,DET,WR,4.4,2.6,15.5,67.53,7,8,87.5,146,0,3.4,4.4,-1,2018,REG,15
1047,L.Fitzgerald,Larry Fitzgerald,ARI,WR,6.8,3.7,5.4,20.29,7,8,87.5,82,0,7.9,6.1,1.8,2018,REG,15
1048,M.Ateman,Marcell Ateman,OAK,WR,5.4,2.9,12.3,18.76,2,5,40,20,0,2.2,1.9,0.3,2018,REG,15
1049,M.Lacosse,Matt LaCosse,DEN,TE,5.3,3.4,4.6,9.68,4,6,66.67,43,0,7.2,6.1,1.1,2018,REG,15
1050,M.Thomas,Michael Thomas,NO,WR,7.8,3.2,6.3,28.16,7,9,77.78,49,0,2.8,2.4,0.4,2018,REG,15
1051,M.Evans,Mike Evans,TB,WR,4.6,1.4,22,74.87,4,9,44.44,121,0,6.9,6.1,0.8,2018,REG,15
1052,M.Williams,Mike Williams,LAC,WR,3.7,1.8,10.5,27.11,7,9,77.78,76,2,2.7,2.4,0.3,2018,REG,15
1053,M.Sanu,Mohamed Sanu,ATL,WR,5.4,2.1,5.2,12.87,3,6,50,30,0,5.1,3.8,1.3,2018,REG,15
1054,R.Cobb,Randall Cobb,GB,WR,4.3,2.9,15.5,23.8,3,7,42.86,30,0,3.1,3,0,2018,REG,15
1055,R.Seals-Jones,Ricky Seals-Jones,ARI,TE,4.2,1.7,12.2,46.1,3,8,37.5,22,0,0.2,3.1,-2.9,2018,REG,15
1056,R.Gronkowski,Rob Gronkowski,NE,TE,6,2.6,16.3,23.94,2,5,40,21,0,3,3.9,-0.9,2018,REG,15
1057,R.Anderson,Robby Anderson,NYJ,WR,8,1.6,21.3,54.16,7,11,63.64,96,1,1,1.7,-0.7,2018,REG,15
1058,R.Foster,Robert Foster,BUF,WR,5,3,23.8,28.92,4,5,80,108,1,7.4,6.1,1.3,2018,REG,15
1059,R.Woods,Robert Woods,LAR,WR,6.6,3.6,3.4,8.35,7,9,77.78,74,0,7.4,5.3,2.1,2018,REG,15
1060,S.Diggs,Stefon Diggs,MIN,WR,6,3.1,6.8,32.57,4,7,57.14,49,1,3.6,3.2,0.4,2018,REG,15
1061,S.Shepard,Sterling Shepard,NYG,WR,5.2,3.5,15.9,42.47,2,9,22.22,37,0,7.3,9.9,-2.5,2018,REG,15
1062,T.Hilton,T.Y. Hilton,IND,WR,4.8,2.3,17,62.63,5,8,62.5,85,0,1.9,3.3,-1.5,2018,REG,15
1063,T.Taylor,Taywan Taylor,TEN,WR,7.2,2.5,14.9,58.01,2,5,40,17,0,1.4,2.6,-1.2,2018,REG,15
1064,T.Patrick,Tim Patrick,DEN,WR,7,3.4,7.3,20.39,5,8,62.5,65,0,7.4,3.9,3.4,2018,REG,15
1065,T.Kelce,Travis Kelce,KC,TE,5.9,2.5,8.2,32.97,7,9,77.78,61,0,2.4,2.4,0,2018,REG,15
1066,T.Sherfield,Trent Sherfield,ARI,WR,3.5,3.1,8,18.89,3,5,60,15,1,0.7,1.3,-0.6,2018,REG,15
1067,T.Burton,Trey Burton,CHI,TE,5.8,2.5,8.2,28.39,4,7,57.14,36,1,3.3,5.7,-2.4,2018,REG,15
1068,T.Boyd,Tyler Boyd,CIN,WR,5.5,3.1,7.9,11.38,4,5,80,38,1,4.1,5.3,-1.1,2018,REG,15
1069,T.Hill,Tyreek Hill,KC,WR,5.6,3,14.2,44.36,4,7,57.14,46,0,2.4,4.3,-1.8,2018,REG,15
1070,T.Williams,Tyrell Williams,LAC,WR,4.8,2.6,11.5,39.39,6,12,50,71,0,3.5,4.3,-0.8,2018,REG,15
1071,W.Snead,Willie Snead,BAL,WR,4.6,3.5,7.9,35.22,5,6,83.33,58,0,4.2,5.2,-1,2018,REG,15
1072,Z.Ertz,Zach Ertz,PHI,TE,5.9,2.8,10.3,30.91,3,7,42.86,22,0,5.2,6.9,-1.7,2018,REG,15
1073,Z.Jones,Zay Jones,BUF,WR,5.4,1.3,23.7,34.52,1,6,16.67,11,0,0.2,1,-0.8,2018,REG,15
1074,A.Humphries,Adam Humphries,TB,WR,7.9,3.6,5.5,13.36,10,12,83.33,79,0,3.3,3.9,-0.6,2018,REG,16
1075,A.Thielen,Adam Thielen,MIN,WR,5,3,16.2,30.8,5,6,83.33,80,0,0.5,2.1,-1.6,2018,REG,16
1076,A.Robinson,Allen Robinson,CHI,WR,2.7,3.2,11.6,49.29,6,8,75,85,0,3.7,6.8,-3,2018,REG,16
1077,A.Jeffery,Alshon Jeffery,PHI,WR,7.5,1.6,20.4,27.97,3,5,60,82,0,14,4.2,9.8,2018,REG,16
1078,A.Cooper,Amari Cooper,DAL,WR,5.7,4.3,0.7,2.99,4,5,80,20,0,5.5,3.6,1.9,2018,REG,16
1079,A.Jones,Andy Jones,DET,WR,6.3,2.4,16,26.08,1,5,20,12,0,1.7,3.2,-1.5,2018,REG,16
1080,A.Brown,Antonio Brown,PIT,WR,5.7,2.6,13,50.36,14,19,73.68,185,2,3.6,4.4,-0.8,2018,REG,16
1081,A.Gates,Antonio Gates,LAC,TE,4.2,2.2,5.7,12.85,3,5,60,21,0,1.9,3.5,-1.6,2018,REG,16
1082,C.Uzomah,C.J. Uzomah,CIN,TE,3.7,2.7,6.9,23.96,4,5,80,49,1,7.6,5.3,2.3,2018,REG,16
1083,C.Ridley,Calvin Ridley,ATL,WR,6.7,3.1,14.1,24.51,3,5,60,90,1,15,9.5,5.5,2018,REG,16
1084,C.Rogers,Chester Rogers,IND,WR,4.2,4.6,2.3,3.91,7,7,100,54,1,5.5,4.2,1.3,2018,REG,16
1085,C.Conley,Chris Conley,KC,WR,3.9,3.2,13.5,16.59,3,5,60,54,0,1.7,3.8,-2.1,2018,REG,16
1086,C.Godwin,Chris Godwin,TB,WR,5.1,2.9,13.3,16.12,3,6,50,39,0,5.5,6.1,-0.7,2018,REG,16
1087,C.Herndon,Chris Herndon,NYJ,TE,5.9,3.6,8.9,16.69,6,7,85.71,82,1,5.6,4.5,1.1,2018,REG,16
1088,C.Beasley,Cole Beasley,DAL,WR,5,5.7,6.4,26.18,5,5,100,50,0,3.6,5.2,-1.6,2018,REG,16
1089,C.Davis,Corey Davis,TEN,WR,4.7,2.8,9.9,26.06,3,5,60,45,0,3.8,3.3,0.5,2018,REG,16
1090,C.Sutton,Courtland Sutton,DEN,WR,4.6,2.1,17,52,6,10,60,65,1,1.7,2,-0.3,2018,REG,16
1091,C.Samuel,Curtis Samuel,CAR,WR,5.8,2.3,9.1,26.36,7,13,53.85,41,0,1.4,4.1,-2.7,2018,REG,16
1092,D.Moore,D.J. Moore,CAR,WR,4.7,2.7,11.8,18.49,2,7,28.57,19,0,9.8,8.3,1.5,2018,REG,16
1093,D.Hamilton,DaeSean Hamilton,DEN,WR,5.1,3.6,9.9,27.22,6,9,66.67,40,1,1.2,2,-0.8,2018,REG,16
1094,D.Pettis,Dante Pettis,SF,WR,5.1,3.1,8.6,11.06,3,5,60,21,0,3,4,-1,2018,REG,16
1095,D.Adams,Davante Adams,GB,WR,5.9,3.3,9.2,40.77,11,18,61.11,71,1,2.7,3.5,-0.8,2018,REG,16
1096,D.Carter,DeAndre Carter,HOU,WR,6.1,3.7,5.9,9.7,6,7,85.71,61,0,4.3,6.1,-1.8,2018,REG,16
1097,D.Hopkins,DeAndre Hopkins,HOU,WR,5.1,1.6,11.1,31.35,9,12,75,104,0,1.1,1.6,-0.5,2018,REG,16
1098,D.Westbrook,Dede Westbrook,JAX,WR,8.6,3.7,2.8,15.09,7,8,87.5,45,0,4.4,5.2,-0.7,2018,REG,16
1099,D.Thomas,Demaryius Thomas,HOU,WR,5.5,2.1,17,19.95,3,5,60,37,0,2.3,7.3,-5.1,2018,REG,16
1100,D.Inman,Dontrelle Inman,IND,WR,5.5,2,8.5,10.5,4,5,80,46,1,2.8,2.9,-0.1,2018,REG,16
1101,D.Baldwin,Doug Baldwin,SEA,WR,3.5,1.7,17.1,56.28,7,12,58.33,126,1,1.8,1.5,0.3,2018,REG,16
1102,E.S.Brown,Equanimeous St. Brown,GB,WR,5.7,4.5,8.4,10.42,5,5,100,94,0,10.4,7,3.4,2018,REG,16
1103,E.Ebron,Eric Ebron,IND,TE,4.4,1.5,15,18.56,3,5,60,28,0,1.5,1.1,0.4,2018,REG,16
1104,E.Engram,Evan Engram,NYG,TE,6.3,4.1,8.5,24.4,6,6,100,87,0,6,5.3,0.6,2018,REG,16
1105,G.Kittle,George Kittle,SF,TE,5.6,2.4,9.3,28.84,7,12,58.33,74,0,4.7,3.5,1.2,2018,REG,16
1106,G.Everett,Gerald Everett,LAR,TE,7.3,2,6.7,21.52,5,6,83.33,28,0,0.5,0.7,-0.3,2018,REG,16
1107,I.Thomas,Ian Thomas,CAR,TE,6.5,1.7,12.3,13.67,4,5,80,48,1,3.7,2.7,0.9,2018,REG,16
1108,I.Mckenzie,Isaiah McKenzie,BUF,WR,5.1,2.4,13.9,24.26,1,8,12.5,8,0,3.4,13.3,-9.9,2018,REG,16
1109,J.Crowder,Jamison Crowder,WAS,WR,7.3,3.4,8.9,23.95,5,7,71.43,78,0,7.5,9.1,-1.6,2018,REG,16
1110,J.Wright,Jarius Wright,CAR,WR,6.3,4.3,7,12.47,7,8,87.5,69,0,3.9,4,-0.1,2018,REG,16
1111,J.Landry,Jarvis Landry,CLE,WR,4.9,2.7,8.4,26.68,4,8,50,47,0,2.1,3.8,-1.7,2018,REG,16
1112,J.Croom,Jason Croom,BUF,TE,3.7,2.8,6.6,8.57,4,6,66.67,55,0,7.1,6.5,0.5,2018,REG,16
1113,J.Brown,John Brown,BAL,WR,6.9,2.4,17.1,49.53,2,6,33.33,27,0,5.1,5.2,0,2018,REG,16
1114,J.Ross,John Ross,CIN,WR,5.9,2.3,8.2,28.65,1,5,20,3,1,--,--,--,2018,REG,16
1115,J.Nelson,Jordy Nelson,OAK,WR,5,2,8.4,53.8,7,10,70,75,0,3,3.2,-0.2,2018,REG,16
1116,J.Doctson,Josh Doctson,WAS,WR,5.4,3.1,20,45.99,3,6,50,30,0,1.8,4.3,-2.4,2018,REG,16
1117,J.Smith-Schuster,JuJu Smith-Schuster,PIT,WR,7.3,2.9,8.2,24.98,11,15,73.33,115,0,5.5,5.4,0.1,2018,REG,16
1118,J.Edelman,Julian Edelman,NE,WR,5.8,2.6,6.3,59.17,6,10,60,70,1,7.4,4.4,3,2018,REG,16
1119,J.Jones,Julio Jones,ATL,WR,7.5,3.2,14.5,25.1,4,5,80,28,1,3.7,2.9,0.8,2018,REG,16
1120,K.Allen,Keenan Allen,LAC,WR,4.7,1.9,8.1,29.54,5,8,62.5,58,0,1.8,2.8,-1.1,2018,REG,16
1121,K.Bourne,Kendrick Bourne,SF,WR,6.5,3.1,12.6,19.48,4,6,66.67,73,0,8.2,4.4,3.8,2018,REG,16
1122,K.Golladay,Kenny Golladay,DET,WR,4.2,1.8,13.2,64.65,6,15,40,58,0,3.9,4,-0.1,2018,REG,16
1123,K.Rudolph,Kyle Rudolph,MIN,TE,4.7,4.5,10,28.48,9,9,100,122,2,4.1,5.4,-1.2,2018,REG,16
1124,L.Fitzgerald,Larry Fitzgerald,ARI,WR,7.7,3.1,6.3,18.48,6,9,66.67,53,0,5.6,3.1,2.5,2018,REG,16
1125,M.Valdes-Scantling,Marquez Valdes-Scantling,GB,WR,5.5,3.7,11.4,25.34,5,9,55.56,75,0,6.4,7.2,-0.8,2018,REG,16
1126,M.Goodwin,Marquise Goodwin,SF,WR,6.2,1.8,14.4,33.28,3,9,33.33,29,0,0.8,1,-0.2,2018,REG,16
1127,M.Thomas,Michael Thomas,NO,WR,3.9,3.3,6.4,22.66,11,13,84.62,109,1,4.6,4,0.5,2018,REG,16
1128,M.Evans,Mike Evans,TB,WR,3.8,1.7,17.5,35.33,6,10,60,90,1,1.1,3.8,-2.7,2018,REG,16
1129,M.Sanu,Mohamed Sanu,ATL,WR,6.3,2.5,8.5,23.61,5,8,62.5,81,1,7.4,6.4,1,2018,REG,16
1130,N.Agholor,Nelson Agholor,PHI,WR,5.4,1.8,16.7,32.05,5,7,71.43,116,1,8.1,3.4,4.7,2018,REG,16
1131,R.Higgins,Rashard Higgins,CLE,WR,6.5,2.8,4.8,13.38,6,7,85.71,60,1,4.9,3.6,1.3,2018,REG,16
1132,R.Anderson,Robby Anderson,NYJ,WR,6.5,2.2,14.1,49.46,9,13,69.23,140,1,3.1,3.6,-0.4,2018,REG,16
1133,R.Foster,Robert Foster,BUF,WR,6.2,3.5,17.7,26.95,4,7,57.14,52,0,3.4,3.4,0,2018,REG,16
1134,R.Woods,Robert Woods,LAR,WR,5.6,3.1,12.8,48.43,6,7,85.71,89,1,6.3,5.7,0.6,2018,REG,16
1135,S.Diggs,Stefon Diggs,MIN,WR,6.2,2,13.8,26.23,2,6,33.33,10,1,1.1,2.8,-1.8,2018,REG,16
1136,S.Shepard,Sterling Shepard,NYG,WR,5.8,3,13.5,45.09,6,7,85.71,113,0,4.7,5,-0.3,2018,REG,16
1137,T.Jones,T.J. Jones,DET,WR,6.9,4.2,4.2,8.18,6,6,100,42,0,2.8,3.6,-0.8,2018,REG,16
1138,T.Hilton,T.Y. Hilton,IND,WR,7.2,2.9,12,23.67,7,8,87.5,138,0,7.6,9.5,-2,2018,REG,16
1139,T.Ginn,Ted Ginn,NO,WR,9,3.4,21.5,46.44,5,8,62.5,74,0,0.8,2.2,-1.4,2018,REG,16
1140,T.Patrick,Tim Patrick,DEN,WR,2.6,2.5,10.2,15.61,3,5,60,44,0,7.3,6.4,0.9,2018,REG,16
1141,T.Kelce,Travis Kelce,KC,TE,4.6,2.9,14,30.93,5,9,55.56,54,0,4,3.1,0.9,2018,REG,16
1142,T.Sherfield,Trent Sherfield,ARI,WR,9.8,3.5,7.2,14.05,6,6,100,62,0,3.2,4.1,-1,2018,REG,16
1143,T.Burton,Trey Burton,CHI,TE,5.4,1.5,4.4,11.65,5,5,100,30,0,1.6,2.3,-0.7,2018,REG,16
1144,T.Lockett,Tyler Lockett,SEA,WR,5.6,5,18.3,25.09,4,5,80,99,0,3.5,3,0.5,2018,REG,16
1145,T.Hill,Tyreek Hill,KC,WR,3.8,2.7,13.1,28.89,4,9,44.44,74,0,6.5,6,0.5,2018,REG,16
1146,Z.Ertz,Zach Ertz,PHI,TE,5.3,3.4,5.4,23.92,12,16,75,110,2,3.7,5.8,-2.1,2018,REG,16
1147,Z.Pascal,Zach Pascal,IND,WR,4.8,1.6,8.6,14.87,4,7,57.14,41,0,3.7,3.2,0.4,2018,REG,16
1148,Z.Jones,Zay Jones,BUF,WR,5.1,3.3,16.6,32.6,5,9,55.56,67,1,1.5,2,-0.5,2018,REG,16
1149,A.Humphries,Adam Humphries,TB,WR,7.7,5.1,9.3,13.48,5,6,83.33,66,0,3.2,3.7,-0.5,2018,REG,17
1150,A.Erickson,Alex Erickson,CIN,WR,6.3,2.8,7.5,20.41,6,6,100,63,0,3,3.4,-0.4,2018,REG,17
1151,A.Jeffery,Alshon Jeffery,PHI,WR,4,2.1,10.4,59.65,5,5,100,59,1,2.8,2.8,0,2018,REG,17
1152,A.Cooper,Amari Cooper,DAL,WR,7.6,2.2,12.5,31.47,5,11,45.45,31,0,0.2,1.1,-0.9,2018,REG,17
1153,A.Jones,Andy Jones,DET,WR,6.5,2.1,9.3,49.88,6,12,50,50,0,2.3,1.6,0.8,2018,REG,17
1154,A.Callaway,Antonio Callaway,CLE,WR,3.2,1.4,17.3,25.55,4,7,57.14,79,1,3.3,5.5,-2.2,2018,REG,17
1155,A.Hooper,Austin Hooper,ATL,TE,6.5,5,13.2,20.74,5,6,83.33,67,0,4.2,5.7,-1.5,2018,REG,17
1156,B.Jarwin,Blake Jarwin,DAL,TE,8.1,3,11.6,21.12,7,8,87.5,119,3,5.3,4.1,1.1,2018,REG,17
1157,B.Cooks,Brandin Cooks,LAR,WR,6,2.9,10.3,33.97,5,9,55.56,62,2,5.4,3.7,1.7,2018,REG,17
1158,B.Powell,Brandon Powell,DET,WR,8.5,4.4,3.6,14.44,6,9,66.67,103,0,15,10.9,4.2,2018,REG,17
1159,C.Ridley,Calvin Ridley,ATL,WR,5.9,5.2,2.9,3.79,5,5,100,32,1,3.5,5.2,-1.7,2018,REG,17
1160,C.Williams,Chad Williams,ARI,WR,4,2.1,13.2,40.99,5,11,45.45,51,0,2,2,0,2018,REG,17
1161,C.Godwin,Chris Godwin,TB,WR,6.9,2.7,14,30.42,6,9,66.67,114,2,4,3.2,0.8,2018,REG,17
1162,C.Hogan,Chris Hogan,NE,WR,7.5,4.4,14.4,46.97,6,11,54.55,64,0,3.6,4.1,-0.6,2018,REG,17
1163,C.Latimer,Cody Latimer,NYG,WR,2.4,0.7,20.4,35.7,4,6,66.67,72,1,0.9,1.4,-0.5,2018,REG,17
1164,C.Beasley,Cole Beasley,DAL,WR,5.3,2.5,12.1,16.5,6,6,100,94,1,5.1,3.4,1.7,2018,REG,17
1165,C.Davis,Corey Davis,TEN,WR,5.6,2.5,11.3,33.57,5,7,71.43,48,0,3.3,2.6,0.7,2018,REG,17
1166,D.Moore,D.J. Moore,CAR,WR,4.5,1.8,12,37.82,4,8,50,81,0,4.3,2.2,2.1,2018,REG,17
1167,D.Hamilton,DaeSean Hamilton,DEN,WR,4.2,1.6,7.8,16.81,5,8,62.5,49,0,2.4,2.7,-0.3,2018,REG,17
1168,D.Amendola,Danny Amendola,MIA,WR,8.8,4.8,2.5,5.04,4,5,80,26,0,4.6,5.8,-1.2,2018,REG,17
1169,D.Jennings,Darius Jennings,TEN,WR,5.6,2.2,6.2,13.13,3,5,60,17,0,3.7,5.6,-1.8,2018,REG,17
